0.4	0.6	1	7	0.032	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	4	0.89	0.444	1	0.032"
0.4	0.6	1	8	0.0002	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	7	1.56	0.519	1	0.0002"
0.4	0.6	1	9	0.0194	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	4	1.0	0.5	1	0.0194"
0.4	0.6	1	10	0.0333	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	5	1.11	0.333	2	0.0333"
0.4	0.6	2	1	0.2754	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	2	0.5	0.5	1	0.2754"
0.4	0.6	2	2	0.0045	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	7	1.75	0.479	2	0.0045"
0.4	0.6	2	3	0.1235	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.3	2	0.1235"
0.4	0.6	2	4	0.008	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.367	1	0.008"
0.4	0.6	2	5	0.0223	https://string-db.org/api/tsv-no-header/ppi_enrichment	"7	5	1.43	0.429	2	0.0223"
0.4	0.6	2	6	0.3778	https://string-db.org/api/tsv-no-header/ppi_enrichment	"6	1	0.33	0.333	0	0.3778"
0.4	0.6	2	7	0.2016	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.2016"
0.4	0.6	2	8	0.692	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	1	0.25	0.25	1	0.692"
0.4	0.6	2	9	0.0234	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	7	1.4	0.51	3	0.0234"
0.4	0.6	2	10	0.0132	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	5	1.25	0.458	1	0.0132"
